sekolah,jenis_kelamin,usia,tipe_alamat,ukuran_keluarga,status_orangtua,pendidikan_ibu,pendidikan_ayah,pekerjaan_ibu,pekerjaan_ayah,alasan_pilih_sekolah,wali,waktu_tempuh,waktu_belajar,jumlah_kegagalan,dukungan_sekolah,dukungan_keluarga,les_pribadi,kegiatan_ekstra,pernah_paud,ingin_pendidikan_tinggi,internet_rumah,hubungan_romantis,hubungan_keluarga,waktu_luang,keluar_dengan_teman,konsumsi_alkohol_harian,konsumsi_alkohol_akhir_pekan,kesehatan,ketidakhadiran,nilai_periode1,nilai_periode2,nilai_akhir,subject,risiko_gagal
Mousinho da Silveira,Laki-laki,18,Perkotaan,3 atau kurang,Tinggal bersama,4,4,Guru,Jasa,Lainnya,Ibu,2,3,0,Tidak,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,4,2,2,2,2,5,0,13,13,13,Math,0
Mousinho da Silveira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Jasa,Reputasi,Ibu,3,1,1,Tidak,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,5,2,1,1,2,1,0,7,6,0,Math,1
Mousinho da Silveira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,2,3,Ibu rumah tangga,Jasa,Kurikulum,Ayah,2,1,0,Tidak,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,5,2,3,1,2,4,0,11,10,10,Math,0
Mousinho da Silveira,Perempuan,18,Perdesaan,Lebih dari 3,Tinggal bersama,4,4,Lainnya,Guru,Lainnya,Ayah,3,2,0,Tidak,Ya,Ya,Tidak,Tidak,Ya,Ya,Ya,3,2,2,4,2,5,10,14,12,11,Math,0
Mousinho da Silveira,Perempuan,19,Perkotaan,3 atau kurang,Tinggal bersama,3,2,Jasa,Jasa,Dekat rumah,Wali lain,2,2,2,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,Ya,3,2,2,1,1,3,4,7,7,9,Math,1
Mousinho da Silveira,Laki-laki,18,Perdesaan,3 atau kurang,Tinggal bersama,1,2,Ibu rumah tangga,Jasa,Lainnya,Ayah,3,1,0,Tidak,Ya,Ya,Ya,Ya,Tidak,Ya,Ya,4,3,3,2,3,3,3,14,12,12,Math,0
Mousinho da Silveira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Ibu rumah tangga,Dekat rumah,Ibu,1,3,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,Ya,3,4,3,1,1,3,8,13,11,11,Math,0
Mousinho da Silveira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,1,2,Lainnya,Lainnya,Kurikulum,Ibu,1,1,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,3,5,5,1,3,1,14,6,5,5,Math,1
Mousinho da Silveira,Perempuan,18,Perdesaan,3 atau kurang,Tinggal bersama,4,4,Lainnya,Lainnya,Reputasi,Ibu,2,3,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,5,4,4,1,1,1,0,19,18,19,Math,0
Mousinho da Silveira,Perempuan,18,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Lainnya,Dekat rumah,Ibu,4,3,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,3,2,1,2,4,2,8,8,10,Math,0
Mousinho da Silveira,Perempuan,20,Perkotaan,Lebih dari 3,Tinggal bersama,4,2,Kesehatan,Lainnya,Kurikulum,Wali lain,2,3,2,Tidak,Ya,Ya,Tidak,Tidak,Ya,Ya,Ya,5,4,3,1,1,3,4,15,14,15,Math,0
Mousinho da Silveira,Perempuan,18,Perdesaan,3 atau kurang,Tinggal bersama,4,4,Guru,Jasa,Kurikulum,Ibu,1,2,0,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,Tidak,5,4,3,3,4,2,4,8,9,10,Math,0
Mousinho da Silveira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Lainnya,Lainnya,Dekat rumah,Ibu,1,2,0,Tidak,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,4,1,3,1,2,1,0,15,15,15,Math,0
Mousinho da Silveira,Perempuan,17,Perdesaan,Lebih dari 3,Tinggal bersama,3,1,Ibu rumah tangga,Lainnya,Reputasi,Ibu,1,2,0,Tidak,Ya,Ya,Ya,Tidak,Ya,Ya,Tidak,4,5,4,2,3,1,17,10,10,10,Math,0
Mousinho da Silveira,Laki-laki,18,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Guru,Guru,Dekat rumah,Ayah,1,2,0,Tidak,Tidak,Ya,Ya,Tidak,Ya,Ya,Tidak,3,2,4,1,4,2,4,15,14,14,Math,0
Mousinho da Silveira,Laki-laki,18,Perdesaan,Lebih dari 3,Tinggal bersama,2,1,Lainnya,Lainnya,Lainnya,Ibu,2,1,0,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Ya,Ya,4,4,3,1,3,5,5,7,6,7,Math,1
Mousinho da Silveira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,2,3,Lainnya,Jasa,Dekat rumah,Ayah,2,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,4,4,3,1,1,3,2,11,11,10,Math,0
Mousinho da Silveira,Laki-laki,19,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Jasa,Lainnya,Ibu,2,1,1,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Tidak,Tidak,4,3,2,1,3,5,0,6,5,0,Math,1
Mousinho da Silveira,Laki-laki,18,Perdesaan,Lebih dari 3,Tinggal bersama,4,2,Lainnya,Lainnya,Dekat rumah,Ayah,2,1,1,Tidak,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,5,4,3,4,3,3,14,6,5,5,Math,1
Mousinho da Silveira,Perempuan,18,Perdesaan,Lebih dari 3,Tinggal bersama,2,2,Ibu rumah tangga,Lainnya,Lainnya,Ibu,2,3,0,Tidak,Tidak,Ya,Tidak,Ya,Ya,Tidak,Tidak,5,3,3,1,3,4,2,10,9,10,Math,0
Mousinho da Silveira,Perempuan,18,Perdesaan,Lebih dari 3,Tinggal bersama,4,4,Guru,Ibu rumah tangga,Reputasi,Ibu,3,1,0,Tidak,Ya,Ya,Ya,Ya,Ya,Ya,Ya,4,4,3,2,2,5,7,6,5,6,Math,1
Mousinho da Silveira,Perempuan,19,Perdesaan,Lebih dari 3,Tinggal bersama,2,3,Jasa,Lainnya,Kurikulum,Ibu,1,3,1,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Ya,Tidak,5,4,2,1,2,5,0,7,5,0,Math,1
Mousinho da Silveira,Perempuan,18,Perkotaan,3 atau kurang,Tinggal bersama,3,1,Guru,Jasa,Kurikulum,Ibu,1,2,0,Tidak,Ya,Ya,Tidak,Ya,Ya,Ya,Tidak,4,3,4,1,1,1,0,7,9,8,Math,1
Mousinho da Silveira,Perempuan,18,Perkotaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Lainnya,Kurikulum,Ibu,2,2,1,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,Tidak,1,1,1,1,1,5,0,6,5,0,Math,1
Mousinho da Silveira,Laki-laki,20,Perkotaan,3 atau kurang,Berpisah,2,2,Jasa,Jasa,Kurikulum,Wali lain,1,2,2,Tidak,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,5,5,4,4,5,4,11,9,9,9,Math,1
Mousinho da Silveira,Laki-laki,17,Perkotaan,3 atau kurang,Tinggal bersama,3,1,Jasa,Jasa,Kurikulum,Ibu,2,1,0,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Tidak,2,4,5,3,4,2,3,14,16,16,Math,0
Mousinho da Silveira,Laki-laki,21,Perdesaan,Lebih dari 3,Tinggal bersama,1,1,Lainnya,Lainnya,Kurikulum,Wali lain,1,1,3,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Tidak,Tidak,5,5,3,3,3,3,3,10,8,7,Math,1
Mousinho da Silveira,Laki-laki,18,Perdesaan,3 atau kurang,Tinggal bersama,3,2,Jasa,Lainnya,Kurikulum,Ibu,3,1,0,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Tidak,4,4,1,3,4,5,0,11,12,10,Math,0
Mousinho da Silveira,Laki-laki,19,Perkotaan,3 atau kurang,Tinggal bersama,1,1,Lainnya,Ibu rumah tangga,Kurikulum,Ayah,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,3,2,3,3,3,5,5,8,9,9,Math,1
Gabriel Pereira,Perempuan,18,Perkotaan,Lebih dari 3,Berpisah,4,4,Ibu rumah tangga,Guru,Kurikulum,Ibu,2,2,0,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,Tidak,4,3,4,1,1,3,4,0,11,11,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Tinggal bersama,1,1,Ibu rumah tangga,Lainnya,Kurikulum,Ayah,1,2,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,5,3,3,1,1,3,2,9,11,11,Portuguese,0
Gabriel Pereira,Perempuan,15,Perkotaan,3 atau kurang,Tinggal bersama,1,1,Ibu rumah tangga,Lainnya,Lainnya,Ibu,1,2,0,Ya,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,3,2,2,3,3,6,12,13,12,Portuguese,0
Gabriel Pereira,Perempuan,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,2,Kesehatan,Jasa,Dekat rumah,Ibu,1,3,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,3,2,2,1,1,5,0,14,14,14,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Lainnya,Lainnya,Dekat rumah,Ayah,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Tidak,Tidak,4,3,2,1,2,5,0,11,13,13,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,3 atau kurang,Tinggal bersama,4,3,Jasa,Lainnya,Reputasi,Ibu,1,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,5,4,2,1,2,5,6,12,12,13,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,3 atau kurang,Tinggal bersama,2,2,Lainnya,Lainnya,Dekat rumah,Ibu,1,2,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,4,4,1,1,3,0,13,12,13,Portuguese,0
Gabriel Pereira,Perempuan,17,Perkotaan,Lebih dari 3,Berpisah,4,4,Lainnya,Guru,Dekat rumah,Ibu,2,2,0,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,Tidak,4,1,4,1,1,1,2,10,13,13,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,3 atau kurang,Berpisah,3,2,Jasa,Lainnya,Dekat rumah,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,2,2,1,1,1,0,15,16,17,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Tinggal bersama,3,4,Lainnya,Lainnya,Dekat rumah,Ibu,1,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,5,5,1,1,1,5,0,12,12,13,Portuguese,0
Gabriel Pereira,Perempuan,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Guru,Kesehatan,Reputasi,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,3,3,3,1,2,2,2,14,14,14,Portuguese,0
Gabriel Pereira,Perempuan,15,Perkotaan,Lebih dari 3,Tinggal bersama,2,1,Jasa,Lainnya,Reputasi,Ayah,3,3,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,5,2,2,1,1,4,0,10,12,13,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,3 atau kurang,Tinggal bersama,4,4,Kesehatan,Jasa,Kurikulum,Ayah,1,1,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,3,1,3,5,0,12,13,12,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,3,Guru,Lainnya,Kurikulum,Ibu,2,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,5,4,3,1,2,3,0,12,12,13,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Berpisah,2,2,Lainnya,Lainnya,Dekat rumah,Wali lain,1,3,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,4,5,2,1,1,3,0,14,14,15,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Kesehatan,Lainnya,Dekat rumah,Ibu,1,1,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,4,4,1,2,2,6,17,17,17,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Jasa,Jasa,Reputasi,Ibu,1,3,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,3,2,3,1,2,2,10,13,13,14,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,3,3,Lainnya,Lainnya,Reputasi,Ibu,3,2,0,Ya,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,5,3,2,1,1,4,2,13,14,14,Portuguese,0
Gabriel Pereira,Laki-laki,17,Perkotaan,Lebih dari 3,Tinggal bersama,3,2,Jasa,Jasa,Kurikulum,Ibu,1,1,3,Tidak,Ya,Ya,Ya,Ya,Ya,Ya,Tidak,5,5,5,2,4,5,2,8,8,7,Portuguese,1
Gabriel Pereira,Laki-laki,16,Perkotaan,3 atau kurang,Tinggal bersama,4,3,Kesehatan,Lainnya,Dekat rumah,Ayah,1,1,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,3,1,3,1,3,5,6,12,12,12,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,3,Guru,Lainnya,Reputasi,Ibu,1,2,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,4,1,1,1,1,0,12,13,14,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Kesehatan,Kesehatan,Lainnya,Ayah,1,1,0,Tidak,Ya,Ya,Tidak,Ya,Ya,Ya,Tidak,5,4,2,1,1,5,0,11,12,12,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,3 atau kurang,Tinggal bersama,4,2,Guru,Lainnya,Kurikulum,Ibu,1,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,4,5,1,1,3,5,0,12,13,14,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,3 atau kurang,Tinggal bersama,2,2,Lainnya,Lainnya,Reputasi,Ibu,2,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,5,4,4,2,4,5,2,10,10,10,Portuguese,0
Gabriel Pereira,Perempuan,15,Perdesaan,Lebih dari 3,Tinggal bersama,2,4,Jasa,Kesehatan,Kurikulum,Ibu,1,3,0,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,2,1,1,5,2,10,11,10,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Jasa,Jasa,Dekat rumah,Ibu,1,1,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,1,2,2,1,3,5,6,10,11,12,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Lainnya,Lainnya,Dekat rumah,Ibu,1,1,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,2,2,1,2,5,8,11,12,12,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,2,Kesehatan,Jasa,Lainnya,Ibu,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,2,2,4,2,4,1,0,11,11,11,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,3 atau kurang,Berpisah,3,4,Jasa,Lainnya,Dekat rumah,Ibu,1,2,0,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Tidak,5,3,3,1,1,5,2,12,12,13,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Guru,Guru,Dekat rumah,Ibu,1,2,0,Tidak,Ya,Ya,Ya,Ya,Ya,Ya,Ya,4,4,5,5,5,5,4,12,11,12,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Kesehatan,Jasa,Dekat rumah,Ibu,1,2,0,Tidak,Ya,Ya,Tidak,Tidak,Ya,Ya,Tidak,5,4,2,3,4,5,0,10,11,11,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Jasa,Jasa,Reputasi,Ibu,2,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,1,1,1,5,2,15,15,15,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perdesaan,Lebih dari 3,Tinggal bersama,4,3,Guru,Ibu rumah tangga,Kurikulum,Ibu,1,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,4,5,2,1,1,5,0,13,14,15,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,3 atau kurang,Tinggal bersama,3,3,Lainnya,Lainnya,Kurikulum,Ibu,1,2,0,Tidak,Tidak,Tidak,Ya,Tidak,Ya,Ya,Tidak,5,3,2,1,1,2,0,13,12,12,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,Lebih dari 3,Tinggal bersama,3,2,Lainnya,Lainnya,Dekat rumah,Ibu,1,1,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Tidak,5,4,3,1,1,5,4,12,12,12,Portuguese,0
Gabriel Pereira,Perempuan,15,Perkotaan,Lebih dari 3,Tinggal bersama,2,3,Lainnya,Lainnya,Lainnya,Ayah,2,1,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,3,5,1,1,1,5,4,11,11,11,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,3 atau kurang,Tinggal bersama,4,3,Guru,Jasa,Dekat rumah,Ibu,1,3,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,5,4,3,1,1,4,0,14,14,14,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perdesaan,Lebih dari 3,Berpisah,4,4,Lainnya,Guru,Reputasi,Ibu,2,3,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,2,4,3,1,1,5,4,13,13,13,Portuguese,0
Gabriel Pereira,Perempuan,15,Perdesaan,Lebih dari 3,Tinggal bersama,3,4,Jasa,Kesehatan,Kurikulum,Ibu,1,3,0,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,2,1,1,5,2,11,12,12,Portuguese,0
Gabriel Pereira,Perempuan,15,Perdesaan,Lebih dari 3,Tinggal bersama,2,2,Ibu rumah tangga,Lainnya,Reputasi,Ibu,1,1,0,Ya,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,4,3,1,1,1,2,8,14,13,12,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,3 atau kurang,Tinggal bersama,2,2,Lainnya,Lainnya,Dekat rumah,Ibu,2,2,0,Tidak,Ya,Tidak,Ya,Tidak,Ya,Ya,Ya,3,3,3,1,2,3,16,11,11,10,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,3 atau kurang,Tinggal bersama,4,4,Guru,Lainnya,Dekat rumah,Wali lain,1,1,0,Tidak,Ya,Tidak,Tidak,Tidak,Ya,Ya,Ya,5,4,3,2,4,5,8,10,11,11,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Jasa,Guru,Kurikulum,Ayah,1,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,3,1,1,5,0,14,15,15,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Tinggal bersama,2,2,Jasa,Jasa,Kurikulum,Ayah,1,1,0,Ya,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,5,4,1,1,1,1,0,9,10,10,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,3 atau kurang,Tinggal bersama,2,2,Lainnya,Ibu rumah tangga,Kurikulum,Ayah,2,2,1,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,3,2,2,5,14,10,11,11,Portuguese,0
Gabriel Pereira,Perempuan,15,Perkotaan,3 atau kurang,Berpisah,4,3,Lainnya,Lainnya,Kurikulum,Ibu,1,2,0,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Ya,5,2,2,1,1,5,4,10,11,11,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,3 atau kurang,Berpisah,3,3,Lainnya,Jasa,Dekat rumah,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,2,3,5,1,4,3,6,13,12,13,Portuguese,0
Gabriel Pereira,Laki-laki,16,Perkotaan,Lebih dari 3,Tinggal bersama,4,3,Kesehatan,Jasa,Reputasi,Ibu,1,4,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,4,2,2,1,1,2,2,17,17,17,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,2,Guru,Lainnya,Dekat rumah,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Tidak,Tidak,4,3,3,2,2,5,4,11,12,13,Portuguese,0
Gabriel Pereira,Perempuan,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Jasa,Guru,Lainnya,Ayah,1,2,0,Ya,Ya,Tidak,Ya,Tidak,Ya,Ya,Tidak,4,4,4,1,1,3,2,13,12,12,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,3 atau kurang,Tinggal bersama,2,2,Jasa,Jasa,Kurikulum,Ibu,3,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,3,3,2,3,4,0,14,13,13,Portuguese,0
Gabriel Pereira,Perempuan,15,Perkotaan,3 atau kurang,Tinggal bersama,4,2,Kesehatan,Lainnya,Lainnya,Ibu,1,2,0,Tidak,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,3,3,1,1,5,0,16,14,16,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,3 atau kurang,Berpisah,4,2,Kesehatan,Kesehatan,Lainnya,Ayah,2,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Tidak,Tidak,5,5,5,3,4,5,4,10,9,9,Portuguese,1
Gabriel Pereira,Perempuan,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Jasa,Jasa,Kurikulum,Ibu,1,1,0,Ya,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,3,3,4,2,3,5,0,13,12,12,Portuguese,0
Gabriel Pereira,Perempuan,15,Perkotaan,3 atau kurang,Berpisah,3,3,Lainnya,Lainnya,Lainnya,Ibu,1,1,0,Tidak,Tidak,Tidak,Tidak,Ya,Ya,Ya,Tidak,5,3,4,4,4,1,0,13,12,13,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Berpisah,2,1,Lainnya,Lainnya,Lainnya,Ibu,1,2,0,Tidak,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,5,3,4,1,1,2,2,12,13,12,Portuguese,0
Gabriel Pereira,Perempuan,15,Perkotaan,Lebih dari 3,Berpisah,4,3,Jasa,Jasa,Reputasi,Ibu,1,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,2,1,1,1,0,15,14,15,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Tinggal bersama,4,4,Guru,Kesehatan,Reputasi,Ibu,1,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,3,2,2,1,1,5,8,15,15,16,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,3 atau kurang,Tinggal bersama,1,2,Lainnya,Ibu rumah tangga,Dekat rumah,Ayah,1,2,0,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,4,3,2,1,1,5,0,14,13,14,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,4,2,Jasa,Lainnya,Kurikulum,Ibu,1,2,0,Tidak,Ya,Ya,Tidak,Ya,Ya,Ya,Tidak,4,2,3,1,1,5,2,16,15,16,Portuguese,0
Gabriel Pereira,Perempuan,16,Perdesaan,Lebih dari 3,Tinggal bersama,4,4,Kesehatan,Guru,Lainnya,Ibu,1,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak,2,4,4,2,3,4,0,17,16,16,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,1,1,Jasa,Jasa,Kurikulum,Ayah,4,1,0,Ya,Ya,Tidak,Ya,Tidak,Ya,Ya,Ya,5,5,5,5,5,5,0,10,10,16,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,3 atau kurang,Tinggal bersama,1,2,Lainnya,Jasa,Reputasi,Ayah,1,2,0,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,Tidak,4,4,3,1,1,1,0,13,13,10,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,4,3,Guru,Kesehatan,Dekat rumah,Ibu,1,3,0,Ya,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,3,4,4,2,4,4,0,14,13,13,Portuguese,0
Gabriel Pereira,Perempuan,15,Perkotaan,3 atau kurang,Tinggal bersama,4,3,Jasa,Jasa,Reputasi,Ayah,1,2,0,Ya,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,4,4,4,2,4,2,0,13,12,12,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,3 atau kurang,Tinggal bersama,4,3,Guru,Jasa,Kurikulum,Ibu,3,2,0,Tidak,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,5,4,3,1,2,1,2,16,15,16,Portuguese,0
Gabriel Pereira,Laki-laki,15,Perkotaan,Lebih dari 3,Berpisah,4,4,Lainnya,Jasa,Reputasi,Ibu,1,4,0,Tidak,Ya,Tidak,Ya,Tidak,Ya,Ya,Ya,1,3,3,5,5,3,0,11,12,12,Portuguese,0
Gabriel Pereira,Perempuan,16,Perkotaan,Lebih dari 3,Tinggal bersama,3,1,Jasa,Lainnya,Kurikulum,Ibu,1,4,0,Ya,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,3,3,1,2,5,0,10,9,10,Portuguese,0
Gabriel Pereira,Perempuan,15,Perdesaan,3 atau kurang,Tinggal bersama,2,2,Kesehatan,Jasa,Reputasi,Ibu,2,2,0,Ya,Ya,Tidak,Tidak,Ya,Ya,Ya,Tidak,4,1,3,1,3,4,0,11,10,11,Portuguese,0
